Sales_ID,Order_Date,Customer_ID,Product_ID,Quantity,Discount_Percent,Returned,Cost_Price,Unit_Price
SALE03610,2023-08-07,CUST093,PROD018,3,10,No,403.03,457.54
SALE03611,2024-10-30,CUST192,PROD005,9,5,Yes,208.55,236.18
SALE03612,2024-05-09,CUST103,PROD023,8,30,No,463.08,732.88
SALE03613,2023-08-18,CUST140,PROD022,3,20,No,31.27,36.77
SALE03614,2023-01-20,CUST007,PROD026,2,15,No,350.75,437.47
SALE03615,2024-07-06,CUST128,PROD042,5,10,No,326.96,485.15
SALE03616,2023-05-28,CUST055,PROD012,1,10,No,126.38,164.91
SALE03617,2023-04-18,CUST106,PROD040,4,0,No,174.47,207.75
SALE03618,2024-02-07,CUST062,PROD019,8,5,No,489.17,652.37
SALE03619,2024-08-18,CUST090,PROD047,1,15,No,137.38,190.2
SALE03620,2024-04-27,CUST098,PROD001,5,10,No,131.87,174.91
SALE03621,2024-01-02,CUST077,PROD003,4,20,No,222.88,347.58
SALE03622,2024-02-18,CUST183,PROD027,6,0,No,46.96,58.34
SALE03623,2023-11-05,CUST119,PROD018,7,10,No,403.03,576.6
SALE03624,2023-05-14,CUST036,PROD050,9,10,No,147.08,170.05
SALE03625,2024-12-19,CUST089,PROD030,1,10,No,154.3,199.99
SALE03626,2023-10-10,CUST152,PROD002,4,20,No,171.82,252.66
SALE03627,2023-03-14,CUST172,PROD005,6,30,No,208.55,252.85
SALE03628,2024-04-25,CUST145,PROD029,7,0,No,116.24,162.14
SALE03629,2023-12-18,CUST130,PROD033,7,0,No,198.26,233.3
SALE03630,2024-07-13,CUST141,PROD042,8,0,No,326.96,376.45
SALE03631,2023-11-22,CUST159,PROD020,8,15,No,282.44,384.57
SALE03632,2024-03-18,CUST093,PROD030,8,5,No,154.3,221.81
SALE03633,2023-04-10,CUST114,PROD042,8,15,No,326.96,378.19
SALE03634,2023-02-28,CUST028,PROD005,8,5,No,208.55,325.11
SALE03635,2024-05-22,CUST188,PROD050,6,10,Yes,147.08,178.39
SALE03636,2023-09-15,CUST155,PROD021,9,15,No,168.12,195.02
SALE03637,2024-02-17,CUST143,PROD015,3,10,No,50.62,60.81
SALE03638,2024-03-27,CUST033,PROD020,6,10,No,282.44,334.63
SALE03639,2023-03-06,CUST020,PROD008,5,0,No,385.93,442.02
SALE03640,2024-08-17,CUST170,PROD049,8,5,No,25.83,38.72
SALE03641,2023-06-03,CUST140,PROD031,4,10,Yes,497.96,671.13
SALE03642,2023-09-23,CUST101,PROD012,4,10,No,126.38,163.57
SALE03643,2023-03-20,CUST023,PROD021,5,25,No,168.12,264.84
SALE03644,2023-11-11,CUST200,PROD030,6,25,No,154.3,198.35
SALE03645,2024-10-23,CUST112,PROD027,4,20,No,46.96,55.58
SALE03646,2024-07-13,CUST014,PROD044,2,5,No,122.4,151.41
SALE03647,2023-09-05,CUST091,PROD026,2,15,No,350.75,427.73
SALE03648,2024-09-01,CUST153,PROD033,3,5,No,198.26,267.53
SALE03649,2024-02-18,CUST077,PROD026,2,0,No,350.75,436.95
SALE03650,2023-01-25,CUST085,PROD026,1,5,No,350.75,476.33
SALE03651,2023-10-11,CUST109,PROD036,8,0,No,479.76,688.29
SALE03652,2024-03-24,CUST031,PROD040,5,5,No,174.47,259.72
SALE03653,2023-10-28,CUST122,PROD001,1,10,No,131.87,191.88
SALE03654,2023-03-09,CUST107,PROD015,9,30,Yes,50.62,60.89
SALE03655,2023-01-07,CUST054,PROD050,8,5,Yes,147.08,170.31
SALE03656,2023-05-17,CUST133,PROD001,4,25,No,131.87,180.82
SALE03657,2023-06-13,CUST141,PROD011,8,0,No,343.71,412.26
SALE03658,2023-03-24,CUST156,PROD002,7,0,No,171.82,196.3
SALE03659,2024-10-11,CUST043,PROD001,7,10,No,131.87,179.81
SALE03660,2024-02-24,CUST089,PROD031,1,15,No,497.96,629.12
SALE03661,2023-03-14,CUST115,PROD044,6,0,Yes,122.4,180.92
SALE03662,2023-08-25,CUST099,PROD016,4,0,No,268.9,338.03
SALE03663,2023-02-15,CUST047,PROD022,2,10,No,31.27,49.7
SALE03664,2024-09-09,CUST071,PROD042,7,5,No,326.96,483.66
SALE03665,2023-09-19,CUST166,PROD018,9,15,No,403.03,454.96
SALE03666,2023-06-25,CUST067,PROD047,5,10,No,137.38,186.07
SALE03667,2023-06-15,CUST062,PROD017,8,0,No,223.8,309.14
SALE03668,2024-10-18,CUST109,PROD030,5,20,No,154.3,223.37
SALE03669,2024-01-05,CUST167,PROD010,7,5,Yes,374.66,505.38
SALE03670,2023-02-23,CUST037,PROD035,7,15,No,458.47,615.14
SALE03671,2024-11-20,CUST119,PROD021,9,15,No,168.12,215.86
SALE03672,2024-02-23,CUST086,PROD016,3,30,No,268.9,332.29
SALE03673,2024-05-21,CUST126,PROD006,1,10,No,290.02,456.23
SALE03674,2023-12-07,CUST136,PROD003,2,10,No,222.88,280.56
SALE03675,2023-05-07,CUST052,PROD041,6,5,No,93.14,105.41
SALE03676,2024-02-13,CUST091,PROD043,9,15,No,200.25,237.02
SALE03677,2024-01-02,CUST033,PROD021,3,10,No,168.12,256.99
SALE03678,2023-09-28,CUST081,PROD013,2,5,No,206.11,287.18
SALE03679,2024-10-05,CUST042,PROD018,1,20,No,403.03,600.27
SALE03680,2024-08-27,CUST112,PROD024,2,0,No,460.37,692.58
SALE03681,2024-01-14,CUST126,PROD027,3,20,No,46.96,70.99
SALE03682,2023-03-14,CUST155,PROD004,7,20,No,134.3,184.7
SALE03683,2023-09-05,CUST136,PROD022,2,10,No,31.27,37.17
SALE03684,2023-02-12,CUST151,PROD024,5,10,No,460.37,540.53
SALE03685,2024-01-12,CUST106,PROD040,2,5,No,174.47,241.99
SALE03686,2023-02-10,CUST125,PROD045,7,30,No,140.31,180.05
SALE03687,2023-06-19,CUST113,PROD010,8,0,No,374.66,516.67
SALE03688,2023-07-31,CUST064,PROD002,8,10,No,171.82,231.83
SALE03689,2024-05-07,CUST123,PROD040,8,15,No,174.47,244.45
SALE03690,2024-11-10,CUST114,PROD006,9,25,No,290.02,323.68
SALE03691,2023-02-08,CUST020,PROD048,1,15,No,232.09,259.11
SALE03692,2024-01-04,CUST016,PROD018,1,10,No,403.03,588.75
SALE03693,2023-05-31,CUST145,PROD017,2,0,No,223.8,267.79
SALE03694,2023-04-21,CUST019,PROD038,6,5,No,203.32,289.95
SALE03695,2024-04-24,CUST120,PROD045,1,0,No,140.31,192.69
SALE03696,2024-03-11,CUST136,PROD023,5,20,No,463.08,736.71
SALE03697,2023-02-16,CUST166,PROD046,5,15,No,186.57,283.16
SALE03698,2024-07-28,CUST038,PROD030,4,15,No,154.3,201.6
SALE03699,2024-01-01,CUST181,PROD021,5,15,No,168.12,236.75
SALE03700,2023-03-10,CUST093,PROD010,1,10,No,374.66,434.1
SALE03701,2023-10-26,CUST105,PROD043,6,0,No,200.25,258.96
SALE03702,2023-10-23,CUST100,PROD013,7,5,No,206.11,302.35
SALE03703,2023-07-22,CUST090,PROD012,8,0,No,126.38,178.36
SALE03704,2023-03-02,CUST159,PROD009,2,15,No,413.17,554.57
SALE03705,2023-11-10,CUST044,PROD004,7,0,No,134.3,159.58
SALE03706,2023-06-10,CUST188,PROD039,6,15,No,62.31,93.56
SALE03707,2023-11-27,CUST076,PROD024,9,15,No,460.37,569.29
SALE03708,2024-06-11,CUST145,PROD034,8,10,No,371.18,560.57
SALE03709,2023-12-04,CUST079,PROD039,4,0,No,62.31,87.6
SALE03710,2024-08-28,CUST073,PROD041,9,5,No,93.14,119.81
SALE03711,2023-10-31,CUST167,PROD005,1,5,Yes,208.55,233.64
SALE03712,2024-05-17,CUST170,PROD015,6,15,No,50.62,61.56
SALE03713,2024-10-11,CUST176,PROD050,8,0,No,147.08,227.17
SALE03714,2023-12-04,CUST140,PROD004,4,20,No,134.3,202.66
SALE03715,2024-07-03,CUST096,PROD039,2,15,No,62.31,86.45
SALE03716,2024-09-30,CUST089,PROD008,2,0,Yes,385.93,514.51
SALE03717,2023-10-02,CUST103,PROD049,1,15,No,25.83,36.77
SALE03718,2023-06-13,CUST146,PROD045,5,15,No,140.31,187.05
SALE03719,2024-03-18,CUST006,PROD024,6,15,No,460.37,654.72
SALE03720,2023-11-15,CUST122,PROD028,4,0,No,91.45,114.65
SALE03721,2024-08-11,CUST171,PROD043,4,0,No,200.25,304.23
SALE03722,2024-05-18,CUST116,PROD027,5,0,No,46.96,68.14
SALE03723,2024-11-16,CUST163,PROD001,5,5,No,131.87,166.81
SALE03724,2024-01-22,CUST182,PROD034,9,15,Yes,371.18,562.46
SALE03725,2024-08-25,CUST062,PROD017,8,15,No,223.8,300.71
SALE03726,2024-11-21,CUST197,PROD037,9,25,No,38.35,45.53
SALE03727,2024-05-08,CUST144,PROD038,3,0,Yes,203.32,231.55
SALE03728,2024-05-04,CUST136,PROD026,3,0,Yes,350.75,508.52
SALE03729,2024-12-21,CUST089,PROD024,1,15,No,460.37,705.54
SALE03730,2023-03-14,CUST096,PROD039,6,5,No,62.31,93.7
SALE03731,2024-05-23,CUST126,PROD021,4,5,No,168.12,240.05
SALE03732,2024-01-25,CUST090,PROD030,8,10,No,154.3,180.64
SALE03733,2024-09-10,CUST086,PROD047,2,0,No,137.38,157.58
SALE03734,2023-10-22,CUST159,PROD048,2,10,No,232.09,295.34
SALE03735,2024-01-04,CUST138,PROD013,7,5,No,206.11,314.82
SALE03736,2024-11-24,CUST184,PROD037,5,10,No,38.35,60.63
SALE03737,2024-07-02,CUST121,PROD003,1,20,No,222.88,272.07
SALE03738,2024-10-10,CUST076,PROD032,7,0,No,351.49,520.57
SALE03739,2024-07-21,CUST092,PROD035,7,25,No,458.47,635.87
SALE03740,2023-07-06,CUST070,PROD019,6,10,No,489.17,545.87
SALE03741,2024-03-20,CUST148,PROD014,4,25,Yes,244.08,334.75
SALE03742,2024-07-23,CUST133,PROD048,8,0,No,232.09,348.82
SALE03743,2023-12-29,CUST023,PROD022,2,10,No,31.27,38.71
SALE03744,2023-05-03,CUST137,PROD017,2,5,No,223.8,346.59
SALE03745,2023-07-07,CUST058,PROD004,2,15,No,134.3,163.59
SALE03746,2024-11-10,CUST187,PROD045,3,10,No,140.31,159.71
SALE03747,2024-02-24,CUST182,PROD040,6,10,No,174.47,205.87
SALE03748,2024-09-17,CUST046,PROD019,1,25,No,489.17,742.81
SALE03749,2023-09-09,CUST022,PROD037,2,5,No,38.35,50.19
SALE03750,2024-09-10,CUST192,PROD002,2,0,No,171.82,257.47
SALE03751,2024-07-02,CUST008,PROD015,1,10,No,50.62,69.13
SALE03752,2023-12-01,CUST123,PROD002,3,10,No,171.82,230.29
SALE03753,2023-04-02,CUST020,PROD011,7,5,No,343.71,516.75
SALE03754,2024-06-13,CUST179,PROD045,1,10,Yes,140.31,184.05
SALE03755,2023-03-04,CUST078,PROD023,7,30,No,463.08,695.09
SALE03756,2024-10-23,CUST039,PROD010,5,15,No,374.66,430.98
SALE03757,2024-05-26,CUST037,PROD003,9,0,No,222.88,316.08
SALE03758,2023-05-19,CUST178,PROD005,2,0,No,208.55,302.67
SALE03759,2024-11-28,CUST162,PROD003,1,30,No,222.88,345.36
SALE03760,2023-07-04,CUST075,PROD038,9,15,No,203.32,246.46
SALE03761,2023-07-24,CUST118,PROD013,8,25,No,206.11,288.99
SALE03762,2023-08-02,CUST104,PROD042,6,5,No,326.96,430.48
SALE03763,2023-09-13,CUST161,PROD019,5,15,No,489.17,631.71
SALE03764,2023-05-15,CUST031,PROD040,8,15,No,174.47,201.23
SALE03765,2024-07-26,CUST123,PROD050,8,5,No,147.08,171.66
SALE03766,2023-03-29,CUST054,PROD035,5,10,No,458.47,696.18
SALE03767,2023-07-26,CUST172,PROD024,7,10,No,460.37,678.99
SALE03768,2023-05-09,CUST034,PROD024,1,10,No,460.37,594.42
SALE03769,2023-01-03,CUST199,PROD017,4,20,No,223.8,338.89
SALE03770,2023-05-01,CUST122,PROD040,2,20,No,174.47,198.96
SALE03771,2024-01-20,CUST113,PROD010,3,20,No,374.66,529.16
SALE03772,2024-09-05,CUST062,PROD002,1,20,No,171.82,263.59
SALE03773,2023-02-07,CUST023,PROD044,2,10,Yes,122.4,185.98
SALE03774,2023-12-07,CUST046,PROD023,1,5,No,463.08,595.7
SALE03775,2024-10-06,CUST056,PROD006,8,20,No,290.02,427.09
SALE03776,2024-12-14,CUST135,PROD002,4,10,No,171.82,225.73
SALE03777,2023-01-21,CUST118,PROD021,3,0,No,168.12,255.55
SALE03778,2023-08-30,CUST189,PROD035,1,10,No,458.47,625.99
SALE03779,2024-03-30,CUST131,PROD049,2,0,No,25.83,38.29
SALE03780,2024-09-12,CUST166,PROD029,3,15,No,116.24,132.43
SALE03781,2023-10-30,CUST162,PROD007,3,5,No,373.08,520.45
SALE03782,2024-08-18,CUST113,PROD029,6,5,No,116.24,159.85
SALE03783,2024-08-17,CUST044,PROD037,8,30,No,38.35,53.88
SALE03784,2023-03-10,CUST128,PROD023,6,15,No,463.08,670.46
SALE03785,2023-05-09,CUST108,PROD033,2,15,No,198.26,309.1
SALE03786,2023-07-15,CUST158,PROD008,2,10,No,385.93,576.13
SALE03787,2023-05-20,CUST017,PROD012,7,20,No,126.38,152.9
SALE03788,2024-03-19,CUST059,PROD046,1,15,No,186.57,282.27
SALE03789,2023-10-10,CUST138,PROD048,1,10,No,232.09,269.47
SALE03790,2023-11-08,CUST099,PROD010,7,30,No,374.66,528.68
SALE03791,2024-06-18,CUST084,PROD015,9,0,No,50.62,78.02
SALE03792,2024-10-26,CUST146,PROD024,5,25,Yes,460.37,529.68
SALE03793,2023-10-04,CUST045,PROD026,1,5,No,350.75,534.84
SALE03794,2023-03-02,CUST108,PROD047,5,10,No,137.38,205.98
SALE03795,2023-11-15,CUST187,PROD042,1,0,No,326.96,442.01
SALE03796,2023-02-21,CUST062,PROD039,9,10,No,62.31,78.16
SALE03797,2023-06-02,CUST059,PROD003,4,10,No,222.88,290.35
SALE03798,2023-11-07,CUST177,PROD002,9,30,No,171.82,272.22
SALE03799,2024-06-27,CUST191,PROD006,2,30,Yes,290.02,348.27
SALE03800,2024-07-20,CUST160,PROD021,7,30,No,168.12,233.65
SALE03801,2024-01-24,CUST138,PROD009,2,5,No,413.17,471.68
SALE03802,2024-07-01,CUST011,PROD010,4,30,No,374.66,452.94
SALE03803,2024-09-13,CUST102,PROD036,6,10,No,479.76,710.84
SALE03804,2023-06-26,CUST070,PROD003,2,20,No,222.88,278.89
SALE03805,2023-12-28,CUST123,PROD041,2,0,No,93.14,148.36
SALE03806,2023-11-10,CUST190,PROD024,2,10,No,460.37,621.69
SALE03807,2023-04-07,CUST175,PROD022,3,30,No,31.27,42.47
SALE03808,2023-08-01,CUST034,PROD049,5,25,No,25.83,28.88
SALE03809,2023-05-17,CUST101,PROD014,9,15,No,244.08,385.22
SALE03810,2023-01-06,CUST145,PROD042,6,15,Yes,326.96,388.14
SALE03811,2023-04-19,CUST104,PROD045,9,0,No,140.31,192.11
SALE03812,2024-06-30,CUST182,PROD044,5,15,No,122.4,158.86
SALE03813,2023-02-08,CUST040,PROD027,6,10,No,46.96,61.41
SALE03814,2024-10-23,CUST019,PROD033,8,0,No,198.26,281.86
SALE03815,2024-02-29,CUST067,PROD022,3,0,No,31.27,44.75
SALE03816,2024-09-21,CUST082,PROD029,2,0,No,116.24,136.83
SALE03817,2023-09-18,CUST181,PROD019,3,15,Yes,489.17,660.28
SALE03818,2024-03-01,CUST064,PROD019,9,0,No,489.17,731.43
SALE03819,2023-03-28,CUST083,PROD006,6,10,Yes,290.02,383.3
SALE03820,2024-04-09,CUST047,PROD045,4,5,No,140.31,165.97
SALE03821,2023-03-17,CUST006,PROD019,3,10,No,489.17,614.7
SALE03822,2024-04-15,CUST016,PROD013,2,15,No,206.11,248.61
SALE03823,2024-02-18,CUST200,PROD026,4,15,No,350.75,407.89
SALE03824,2024-12-26,CUST146,PROD022,9,10,No,31.27,40.3
SALE03825,2024-04-01,CUST180,PROD021,4,10,No,168.12,230.4
SALE03826,2023-10-12,CUST176,PROD036,5,5,No,479.76,545.19
SALE03827,2023-08-27,CUST171,PROD002,8,20,No,171.82,240.88
SALE03828,2024-11-07,CUST039,PROD047,2,5,No,137.38,219.33
SALE03829,2024-08-21,CUST177,PROD044,3,5,No,122.4,193.64
SALE03830,2024-10-14,CUST113,PROD030,6,15,No,154.3,233.7
SALE03831,2024-11-02,CUST140,PROD027,7,5,No,46.96,57.91
SALE03832,2024-07-11,CUST138,PROD007,4,20,No,373.08,414.57
SALE03833,2024-01-07,CUST071,PROD020,1,5,No,282.44,428.4
SALE03834,2024-05-09,CUST110,PROD050,7,15,No,147.08,165.89
SALE03835,2024-09-15,CUST055,PROD031,9,0,No,497.96,598.95
SALE03836,2023-02-14,CUST129,PROD023,1,5,No,463.08,635.45
SALE03837,2024-02-05,CUST049,PROD013,1,5,No,206.11,245.1
SALE03838,2023-09-04,CUST164,PROD017,1,20,No,223.8,339.48
SALE03839,2024-09-07,CUST021,PROD004,7,30,Yes,134.3,199.92
SALE03840,2024-08-19,CUST037,PROD014,9,10,No,244.08,360.72
SALE03841,2024-03-25,CUST116,PROD020,3,20,No,282.44,425.94
SALE03842,2024-04-29,CUST024,PROD013,8,15,No,206.11,249.36
SALE03843,2024-10-07,CUST055,PROD003,9,30,No,222.88,326.4
SALE03844,2024-09-11,CUST025,PROD026,3,20,No,350.75,448.13
SALE03845,2023-01-18,CUST135,PROD026,3,0,No,350.75,502.77
SALE03846,2024-08-28,CUST127,PROD018,1,15,No,403.03,467.92
SALE03847,2024-10-23,CUST093,PROD032,2,10,No,351.49,510.64
SALE03848,2023-10-16,CUST094,PROD014,7,0,No,244.08,387.12
SALE03849,2024-02-18,CUST071,PROD047,3,5,No,137.38,154.11
SALE03850,2024-12-21,CUST199,PROD003,7,25,Yes,222.88,255.62
SALE03851,2024-09-29,CUST122,PROD001,5,25,No,131.87,153.21
SALE03852,2023-08-23,CUST024,PROD026,8,15,No,350.75,461.34
SALE03853,2024-02-20,CUST011,PROD024,5,30,No,460.37,573.34
SALE03854,2024-05-13,CUST073,PROD049,3,20,No,25.83,38.83
SALE03855,2024-09-25,CUST012,PROD035,9,0,No,458.47,612.93
SALE03856,2024-10-11,CUST035,PROD014,7,5,No,244.08,327.62
SALE03857,2023-04-25,CUST191,PROD003,5,0,No,222.88,325.07
SALE03858,2024-11-04,CUST196,PROD013,7,0,Yes,206.11,264.02
SALE03859,2024-12-13,CUST185,PROD047,9,0,No,137.38,175.38
SALE03860,2023-08-22,CUST141,PROD050,5,10,No,147.08,217.45
SALE03861,2024-06-23,CUST023,PROD014,7,20,No,244.08,363.68
SALE03862,2023-01-11,CUST083,PROD021,9,20,No,168.12,186.14
SALE03863,2023-07-25,CUST167,PROD026,1,10,No,350.75,411.04
SALE03864,2024-11-09,CUST088,PROD003,4,25,No,222.88,268.92
SALE03865,2023-09-04,CUST080,PROD040,1,10,No,174.47,222.59
SALE03866,2024-07-12,CUST097,PROD004,8,20,No,134.3,167.3
SALE03867,2023-05-07,CUST140,PROD036,3,10,No,479.76,688.1
SALE03868,2023-05-27,CUST034,PROD043,2,5,No,200.25,303.19
SALE03869,2023-04-28,CUST199,PROD001,4,25,No,131.87,157.72
SALE03870,2024-01-17,CUST075,PROD040,3,5,No,174.47,241.03
SALE03871,2024-02-16,CUST159,PROD047,5,10,No,137.38,176.38
SALE03872,2024-10-25,CUST128,PROD033,8,5,No,198.26,268.22
SALE03873,2024-08-06,CUST190,PROD007,8,15,No,373.08,526.18
SALE03874,2023-12-29,CUST141,PROD011,7,30,No,343.71,531.65
SALE03875,2024-05-23,CUST031,PROD027,8,0,No,46.96,56.17
SALE03876,2023-05-17,CUST130,PROD014,5,20,No,244.08,279.11
SALE03877,2023-06-24,CUST103,PROD022,6,0,Yes,31.27,44.2
SALE03878,2023-10-16,CUST015,PROD016,8,5,No,268.9,348.78
SALE03879,2024-04-25,CUST057,PROD046,1,0,No,186.57,220.42
SALE03880,2023-01-19,CUST075,PROD012,6,15,No,126.38,146.42
SALE03881,2023-07-14,CUST034,PROD049,6,0,No,25.83,35.63
SALE03882,2023-11-26,CUST103,PROD046,5,10,No,186.57,233.26
SALE03883,2023-06-24,CUST196,PROD010,4,5,No,374.66,598.97
SALE03884,2024-03-24,CUST075,PROD024,1,0,No,460.37,599.84
SALE03885,2023-12-20,CUST029,PROD046,8,15,Yes,186.57,225.03
SALE03886,2024-05-13,CUST194,PROD018,6,0,No,403.03,570.06
SALE03887,2023-05-21,CUST016,PROD022,3,0,No,31.27,38.22
SALE03888,2023-04-03,CUST167,PROD009,3,5,Yes,413.17,556.56
SALE03889,2023-08-27,CUST077,PROD017,6,10,No,223.8,300.18
SALE03890,2023-07-24,CUST037,PROD038,7,15,Yes,203.32,269.76
SALE03891,2024-07-13,CUST081,PROD040,8,0,No,174.47,261.36
SALE03892,2024-03-08,CUST149,PROD013,5,0,No,206.11,249.04
SALE03893,2023-09-02,CUST172,PROD050,6,5,No,147.08,228.29
SALE03894,2023-11-13,CUST124,PROD037,1,5,No,38.35,57.36
SALE03895,2023-10-22,CUST019,PROD006,6,20,No,290.02,367.33
SALE03896,2024-10-01,CUST199,PROD021,9,15,No,168.12,200.11
SALE03897,2023-10-09,CUST102,PROD036,4,10,No,479.76,594.79
SALE03898,2023-01-17,CUST136,PROD007,1,5,No,373.08,472.44
SALE03899,2023-03-12,CUST077,PROD036,9,15,No,479.76,661.33
SALE03900,2023-09-26,CUST194,PROD025,4,20,No,133.97,150.47
SALE03901,2023-11-21,CUST041,PROD011,2,10,No,343.71,535.22
SALE03902,2023-11-01,CUST198,PROD044,1,15,No,122.4,140.68
SALE03903,2024-03-26,CUST061,PROD014,3,15,No,244.08,302.57
SALE03904,2023-01-07,CUST026,PROD045,7,10,No,140.31,162.01
SALE03905,2023-11-10,CUST071,PROD029,2,5,No,116.24,142.78
SALE03906,2023-04-13,CUST103,PROD010,9,15,No,374.66,569.05
SALE03907,2023-07-12,CUST070,PROD050,2,0,No,147.08,207.03
SALE03908,2024-07-27,CUST107,PROD048,5,15,No,232.09,281.68
SALE03909,2024-06-12,CUST157,PROD005,8,20,No,208.55,320.31
SALE03910,2023-06-20,CUST107,PROD008,8,20,No,385.93,579.03
SALE03911,2024-06-20,CUST103,PROD046,3,10,No,186.57,275.53
SALE03912,2023-09-08,CUST194,PROD005,2,0,No,208.55,317.79
SALE03913,2024-01-22,CUST019,PROD024,9,0,No,460.37,649.04
SALE03914,2023-07-26,CUST068,PROD040,3,15,No,174.47,235.66
SALE03915,2024-06-24,CUST186,PROD026,8,20,No,350.75,451.4
SALE03916,2024-09-20,CUST070,PROD006,2,15,No,290.02,351.47
SALE03917,2024-02-20,CUST113,PROD016,3,0,No,268.9,370.73
SALE03918,2024-01-15,CUST057,PROD036,1,25,No,479.76,741.11
SALE03919,2023-05-24,CUST165,PROD012,6,30,No,126.38,176.55
SALE03920,2023-01-25,CUST061,PROD011,7,5,No,343.71,536.12
SALE03921,2024-10-29,CUST092,PROD003,4,10,No,222.88,284.94
SALE03922,2023-03-14,CUST030,PROD044,1,15,No,122.4,177.18
SALE03923,2024-09-23,CUST199,PROD037,3,15,No,38.35,54.62
SALE03924,2023-04-03,CUST153,PROD006,9,30,No,290.02,416.24
SALE03925,2024-05-19,CUST127,PROD019,5,0,No,489.17,695.85
SALE03926,2024-08-20,CUST193,PROD018,6,10,No,403.03,488.0
SALE03927,2023-12-02,CUST115,PROD016,4,15,No,268.9,315.1
SALE03928,2024-02-29,CUST006,PROD023,1,20,No,463.08,735.98
SALE03929,2024-05-13,CUST018,PROD043,5,20,No,200.25,224.81
SALE03930,2023-12-30,CUST010,PROD037,5,30,No,38.35,51.15
SALE03931,2024-09-21,CUST092,PROD009,5,10,No,413.17,542.3
SALE03932,2023-07-18,CUST139,PROD003,6,20,No,222.88,285.29
SALE03933,2024-12-18,CUST193,PROD008,2,5,No,385.93,575.42
SALE03934,2024-02-17,CUST077,PROD038,1,5,No,203.32,299.42
SALE03935,2023-12-05,CUST101,PROD004,2,5,No,134.3,208.52
SALE03936,2024-10-20,CUST084,PROD012,6,20,No,126.38,164.01
SALE03937,2024-03-04,CUST193,PROD044,5,30,No,122.4,169.17
SALE03938,2023-05-19,CUST052,PROD031,5,5,No,497.96,769.92
SALE03939,2024-11-23,CUST195,PROD025,6,0,No,133.97,213.94
SALE03940,2024-06-25,CUST031,PROD016,7,20,No,268.9,426.11
SALE03941,2023-02-26,CUST145,PROD042,9,10,No,326.96,477.01
SALE03942,2023-08-20,CUST183,PROD014,7,30,No,244.08,285.97
SALE03943,2024-10-19,CUST110,PROD013,2,5,No,206.11,229.11
SALE03944,2024-03-10,CUST093,PROD041,6,0,No,93.14,140.88
SALE03945,2024-01-19,CUST164,PROD007,9,10,No,373.08,567.26
SALE03946,2024-07-13,CUST154,PROD012,7,0,No,126.38,186.18
SALE03947,2023-07-13,CUST053,PROD037,2,5,No,38.35,47.55
SALE03948,2024-10-09,CUST145,PROD050,3,0,No,147.08,208.84
SALE03949,2024-06-17,CUST086,PROD004,8,0,No,134.3,168.97
SALE03950,2024-06-01,CUST153,PROD002,9,0,No,171.82,227.72
SALE03951,2024-12-16,CUST002,PROD035,4,30,No,458.47,591.98
SALE03952,2023-07-04,CUST086,PROD044,9,5,No,122.4,190.55
SALE03953,2023-10-19,CUST133,PROD003,2,5,No,222.88,271.26
SALE03954,2023-12-01,CUST004,PROD004,5,20,No,134.3,186.52
SALE03955,2023-04-26,CUST164,PROD038,2,15,Yes,203.32,260.35
SALE03956,2023-02-18,CUST006,PROD012,1,10,No,126.38,180.92
SALE03957,2024-11-15,CUST149,PROD019,5,15,No,489.17,676.17
SALE03958,2023-03-23,CUST118,PROD010,2,20,No,374.66,585.21
SALE03959,2023-11-29,CUST089,PROD001,7,20,No,131.87,151.76
SALE03960,2024-07-10,CUST154,PROD017,8,10,No,223.8,270.87
SALE03961,2023-12-01,CUST183,PROD016,2,20,No,268.9,398.83
SALE03962,2024-06-15,CUST167,PROD009,7,10,Yes,413.17,530.67
SALE03963,2023-08-09,CUST161,PROD009,4,5,No,413.17,488.74
SALE03964,2024-09-26,CUST014,PROD009,1,20,Yes,413.17,558.47
SALE03965,2023-11-19,CUST056,PROD012,3,10,No,126.38,180.23
SALE03966,2023-01-03,CUST081,PROD041,1,25,No,93.14,104.54
SALE03967,2024-11-24,CUST149,PROD015,5,0,No,50.62,63.06
SALE03968,2023-07-25,CUST046,PROD002,8,5,No,171.82,258.54
SALE03969,2023-02-09,CUST144,PROD011,1,25,No,343.71,467.49
SALE03970,2023-02-28,CUST016,PROD011,9,0,No,343.71,384.16
SALE03971,2024-07-27,CUST120,PROD008,3,25,No,385.93,478.93
SALE03972,2024-10-05,CUST084,PROD032,5,30,Yes,351.49,498.96
SALE03973,2024-05-21,CUST157,PROD006,9,20,No,290.02,347.93
SALE03974,2024-07-25,CUST008,PROD020,5,10,No,282.44,427.53
SALE03975,2023-05-02,CUST088,PROD039,9,10,No,62.31,89.62
SALE03976,2024-04-23,CUST131,PROD035,8,20,No,458.47,612.37
SALE03977,2024-09-10,CUST019,PROD008,7,15,No,385.93,601.21
SALE03978,2023-04-06,CUST097,PROD050,1,10,No,147.08,190.6
SALE03979,2024-02-18,CUST066,PROD049,4,30,No,25.83,31.45
SALE03980,2023-08-23,CUST079,PROD043,9,15,No,200.25,286.5
SALE03981,2023-03-03,CUST086,PROD034,8,30,No,371.18,514.7
SALE03982,2023-09-13,CUST124,PROD019,4,0,No,489.17,620.08
SALE03983,2024-07-14,CUST150,PROD007,1,0,No,373.08,474.5
SALE03984,2023-12-14,CUST046,PROD031,4,10,No,497.96,646.9
